#{"t_start": 1734091739.956992, "env_id": "None"}
r,l,t
27.0,49,6.710301
24.0,49,6.717923
22.0,49,6.722091
24.0,49,6.723649
25.0,49,6.723689
29.0,49,6.723697
22.0,49,6.723703
30.0,41,6.772072
30.0,45,6.776432
30.0,48,6.780612
29.0,49,6.781958
28.0,49,6.782005
17.0,49,6.782014
26.0,49,6.78202
29.0,49,6.8512
26.0,49,6.856566
26.0,49,6.858572
25.0,49,6.861997
22.0,49,6.862043
14.0,49,6.862051
18.0,49,6.862058
30.0,49,6.930341
24.0,49,6.936299
13.0,49,6.941972
28.0,49,6.942899
20.0,49,6.942937
19.0,49,6.942948
26.0,49,6.942955
25.0,49,7.0072
26.0,49,7.013864
22.0,49,7.018749
15.0,49,7.019675
17.0,49,7.019719
24.0,49,7.019728
18.0,49,7.019735
24.0,49,7.082089
24.0,49,7.088933
27.0,49,7.093951
22.0,49,7.094869
19.0,49,7.094917
19.0,49,7.094928
24.0,49,7.094936
30.0,43,7.150112
17.0,49,7.157515
26.0,49,7.15757
28.0,49,7.157581
24.0,49,7.157589
29.0,49,7.157596
24.0,49,7.157603
23.0,49,7.240229
24.0,49,7.251722
20.0,49,7.251779
20.0,49,7.251789
22.0,49,7.251796
27.0,49,7.251803
27.0,49,7.251809
19.0,49,7.312195
30.0,48,7.323187
24.0,49,7.324174
22.0,49,7.324224
28.0,49,7.324235
17.0,49,7.324242
20.0,49,7.324249
17.0,49,7.384777
25.0,49,7.39128
17.0,49,7.392436
21.0,49,7.392483
22.0,49,7.392492
25.0,49,7.3925
21.0,49,7.392506
21.0,49,7.458945
21.0,49,7.465719
23.0,49,7.467069
18.0,49,7.467118
28.0,49,7.467128
21.0,49,7.467135
20.0,49,7.467142
30.0,43,7.514581
30.0,46,7.517586
24.0,49,7.520724
22.0,49,7.520773
22.0,49,7.520782
26.0,49,7.52079
18.0,49,7.520796
21.0,49,7.600691
20.0,49,7.606963
30.0,48,7.608961
22.0,49,7.612343
21.0,49,7.612399
15.0,49,7.61241
17.0,49,7.612417
18.0,49,7.674725
17.0,49,7.679642
24.0,49,7.683875
18.0,49,7.684818
26.0,49,7.684864
28.0,49,7.684874
19.0,49,7.684881
26.0,49,7.806328
27.0,49,7.809236
18.0,49,7.813346
22.0,49,7.814708
24.0,49,7.814764
17.0,49,7.814774
21.0,49,7.814781
30.0,36,7.874041
26.0,49,7.885327
19.0,49,7.890969
26.0,49,7.892554
19.0,49,7.893458
26.0,49,7.893507
22.0,49,7.893517
30.0,40,7.94018
30.0,43,7.943015
26.0,49,7.949893
18.0,49,7.949946
17.0,49,7.949956
23.0,49,7.949963
12.0,49,7.94997
